,date,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,cloud_cover_mean,cloud_cover_max,cloud_cover_min,dew_point_2m_mean,dew_point_2m_max,dew_point_2m_min,et0_fao_evapotranspiration_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,snowfall_water_equivalent_sum,pressure_msl_mean,pressure_msl_max,pressure_msl_min,surface_pressure_mean,surface_pressure_max,surface_pressure_min,winddirection_10m_dominant,wind_gusts_10m_mean,wind_speed_10m_mean,wind_gusts_10m_min,wind_speed_10m_min,wet_bulb_temperature_2m_mean,wet_bulb_temperature_2m_max,wet_bulb_temperature_2m_min,vapour_pressure_deficit_max,soil_moisture_0_to_100cm_mean,soil_moisture_0_to_7cm_mean,soil_moisture_28_to_100cm_mean,soil_moisture_7_to_28cm_mean,soil_temperature_0_to_100cm_mean,soil_temperature_0_to_7cm_mean,soil_temperature_28_to_100cm_mean,soil_temperature_7_to_28cm_mean
11,2010-01-11 17:00:00+00:00,3.0,27.148996,32.024,23.174002,29.642859,34.675537,26.107851,1263251716,1263293270,41555.11,37451.848,0.0,0.0,0.0,0.0,15.496736,29.88,115.99714,17.38,4.271783,72.875,100.0,11.0,19.476084,21.274,17.374,4.271783,64.944695,82.49301,42.436665,0.0,1012.39996,1014.7,1010.3,1011.70917,1014.0123,1009.62164,115.99714,19.725,8.551129,10.799999,0.71999997,21.93865,22.722689,20.770006,2.739167,0.323053,0.11504167,0.35466668,0.28399995,30.724312,31.455254,30.484415,31.303164
12,2010-01-12 17:00:00+00:00,3.0,26.686499,31.974,22.474,29.489847,36.41324,25.520811,1263338131,1263379702,41572.45,37293.125,0.0,0.0,0.0,0.0,14.021525,26.28,113.04757,19.72,4.4559913,61.083332,89.0,8.0,19.098999,20.524,16.774,4.4559913,65.28422,85.28926,40.20252,0.0,1013.8708,1016.0,1011.8,1013.1778,1015.3089,1011.1197,113.04757,16.049997,6.3606915,9.0,0.35999998,21.55124,22.40243,20.47797,2.837644,0.32239205,0.11395831,0.35400006,0.2835,30.736877,31.730247,30.50733,31.192755
13,2010-01-13 17:00:00+00:00,3.0,26.49483,31.224,21.774,28.919535,34.682777,24.174597,1263424544,1263466134,41590.492,37415.258,0.0,0.0,0.0,0.0,10.315115,21.24,64.736984,20.9,4.4905176,93.416664,100.0,54.0,17.626085,19.974,14.574,4.4905176,60.644093,82.14077,37.00665,0.0,1015.5332,1017.7,1013.1,1014.83887,1017.00616,1012.41785,64.736984,12.825001,4.6432495,5.7599998,1.609969,20.646084,21.355057,19.299932,2.8491254,0.32185328,0.11333332,0.3534584,0.283,30.755873,31.736502,30.523993,31.223999
14,2010-01-14 17:00:00+00:00,3.0,26.317749,31.474,21.624,28.975672,33.875927,24.834246,1263510957,1263552565,41609.203,36670.453,0.0,0.0,0.0,0.0,17.174677,32.399998,186.78883,19.53,4.349913,77.208336,100.0,18.0,18.646917,20.374,15.574,4.349913,65.23088,88.95578,39.041935,0.0,1014.9666,1017.1,1012.3,1014.2723,1016.4068,1011.619,186.78883,14.324998,5.4799666,3.6,0.35999998,21.180107,21.916836,20.020288,2.8042355,0.3210629,0.11254167,0.3525834,0.28250003,30.793879,31.767754,30.54274,31.330252
15,2010-01-15 17:00:00+00:00,3.0,26.478167,31.074001,22.974,28.781477,33.47913,24.214245,1263597369,1263638996,41628.555,28800.0,0.0,0.0,0.0,0.0,7.6367526,18.359999,39.876736,17.04,3.8969579,93.791664,100.0,50.0,17.690664,20.724,14.874,3.8969579,60.44426,80.76385,39.19572,0.0,1014.95416,1016.7,1012.6,1014.26,1016.0036,1011.91815,39.876736,13.080001,4.9649434,6.12,2.5959969,20.677698,21.994947,18.202475,2.7421577,0.32052913,0.11241666,0.35200012,0.28200004,30.747108,31.065664,30.573996,31.234419
16,2010-01-16 17:00:00+00:00,3.0,26.815668,31.574001,22.824001,29.193665,35.18731,23.92579,1263683780,1263725427,41648.51,35096.34,0.0,0.0,0.0,0.0,11.631956,23.039999,334.38452,19.92,4.47749,82.291664,100.0,14.0,17.67817,21.624,15.674,4.47749,58.8579,81.684845,41.05656,0.0,1014.2708,1016.1,1012.1,1013.5779,1015.40466,1011.41876,334.38452,13.905,5.0108476,5.7599998,1.484318,20.75799,22.535908,18.163033,2.7191947,0.3200042,0.112291664,0.3514166,0.28154173,30.76644,31.811499,30.563574,31.113585
17,2010-01-17 17:00:00+00:00,3.0,26.64692,30.974,22.724,28.817842,33.349937,23.373737,1263770190,1263811858,41669.055,31794.664,0.0,0.0,0.0,0.0,9.449572,20.880001,322.25308,15.97,3.8190422,96.75,100.0,78.0,17.755249,21.974,14.924,3.8190422,59.921894,86.49182,40.18375,0.0,1013.23755,1015.1,1010.8,1012.5449,1014.40405,1010.1175,322.25308,14.054997,5.6541176,5.3999996,0.8049845,20.774046,22.66333,17.774906,2.682242,0.31927004,0.111999996,0.3505833,0.28100002,30.716333,30.951086,30.573996,31.126083
18,2010-01-18 17:00:00+00:00,65.0,23.6615,25.174002,22.374,26.804146,29.358387,25.044676,1263856599,1263898288,41690.15,0.0,71.899994,71.899994,0.0,21.0,14.039999,33.12,338.44073,3.18,0.9319764,100.0,100.0,100.0,21.303167,22.424002,19.874,0.9319764,86.81718,93.79322,77.16829,0.0,1011.02094,1013.0,1009.2,1010.32294,1012.3043,1008.50214,338.44073,19.619997,9.628621,6.12,1.4399999,21.943651,22.799229,20.92881,0.68609285,0.33968338,0.28033337,0.35012493,0.32366663,30.083313,26.411497,30.532333,29.767752
19,2010-01-19 17:00:00+00:00,53.0,23.788582,26.974,22.474,27.151278,31.766064,24.969814,1263943007,1263984717,41711.77,9461.049,5.4,5.4,0.0,16.0,17.193533,51.12,11.383744,6.8,1.4962842,94.833336,100.0,49.0,22.134417,23.424002,21.274,1.4962842,90.53858,93.79549,79.495224,0.0,1010.42926,1013.4,1008.4,1009.7319,1012.6996,1007.7021,11.383744,31.485,11.271977,15.84,4.510787,22.565649,24.152473,21.693224,0.7293279,0.3867167,0.48204163,0.35358334,0.46854165,29.299728,25.653166,30.232332,27.317749
20,2010-01-20 17:00:00+00:00,1.0,25.378166,29.474,22.424002,28.982574,32.888462,26.3955,1264029414,1264071146,41733.887,38016.344,0.0,0.0,0.0,0.0,16.363178,34.2,129.59999,18.49,3.778443,21.041666,44.0,0.0,22.24275,22.874,21.424002,3.778443,83.994576,97.30824,61.9736,0.0,1012.55817,1014.4,1011.0,1011.8633,1013.70844,1010.3135,129.59999,21.69,10.916503,11.159999,6.439876,23.13529,24.137003,22.10184,1.564199,0.38702253,0.45575,0.35808337,0.46333334,29.008812,26.611502,29.817749,27.034414
21,2010-01-21 17:00:00+00:00,51.0,25.97608,30.024,23.224,30.088585,34.908806,27.467405,1264115819,1264157575,41756.465,37835.355,0.4,0.4,0.0,2.0,15.725037,32.760002,119.8321,18.33,3.724649,45.583332,92.0,5.0,22.913582,23.874,22.274,3.724649,83.96026,95.852684,69.040825,0.0,1013.1541,1015.0,1011.2,1012.4604,1014.3102,1010.5131,119.8321,20.715,10.02255,10.440001,5.95906,23.745455,25.467752,22.674877,1.3140686,0.38423833,0.43045828,0.36062503,0.44979167,28.947418,27.334414,29.511503,27.551086
22,2010-01-22 17:00:00+00:00,51.0,25.661505,29.674002,21.974,29.681059,34.396618,25.662935,1264202224,1264244003,41779.49,38373.2,0.2,0.2,0.0,2.0,11.457958,26.28,110.817894,18.86,3.836687,52.0,100.0,12.0,22.124,22.874,21.074001,3.836687,81.657936,95.2378,64.91998,0.0,1013.1292,1015.2,1011.2,1012.4344,1014.5059,1010.51373,110.817894,16.155,7.8238854,8.64,5.0142193,23.1065,24.494352,21.310265,1.4595628,0.38202414,0.41691673,0.36191663,0.43933335,28.841623,27.373999,29.296913,27.76983
23,2010-01-23 17:00:00+00:00,3.0,25.990667,30.474,22.174002,29.95417,35.373962,25.639908,1264288628,1264330429,41802.92,37930.027,0.0,0.0,0.0,0.0,9.021574,20.519999,108.65625,21.33,4.3804865,67.833336,96.0,23.0,21.53025,22.324001,20.524,4.3804865,77.76733,92.93214,56.002136,0.0,1012.8708,1014.9,1010.7,1012.1768,1014.2087,1010.01794,108.65625,14.474999,6.9332786,9.36,5.2416787,22.82628,23.964443,21.214457,1.9071066,0.3794054,0.3962917,0.36295828,0.43016663,28.77394,27.705248,29.128159,27.915667
24,2010-01-24 17:00:00+00:00,51.0,26.234413,30.224,22.574001,30.873571,35.97277,26.335138,1264375030,1264416856,41826.74,37930.664,0.2,0.2,0.0,2.0,6.12,17.64,126.59453,19.56,3.9760985,83.708336,100.0,19.0,22.25525,23.474,21.374,3.9760985,79.6763,93.8136,61.385998,0.0,1012.48737,1014.2,1010.7,1011.7947,1013.50665,1010.01624,126.59453,11.024999,4.562178,7.2,1.835647,23.373161,24.424673,21.724215,1.6581419,0.3758304,0.37379166,0.36299995,0.42050007,28.765543,28.134417,29.007332,28.14692
25,2010-01-25 17:00:00+00:00,51.0,26.221918,29.624,23.774,31.093157,35.726845,28.783333,1264461431,1264503281,41850.926,36448.043,0.6,0.6,0.0,5.0,6.439876,19.08,130.55869,18.25,3.7097387,62.125,88.0,27.0,22.521917,23.624,21.574001,3.7097387,81.07711,95.86636,63.346912,0.0,1012.5627,1014.7,1010.4,1011.86945,1014.0094,1009.7149,130.55869,11.369999,3.895198,3.6,0.8049845,23.568,24.254707,22.862734,1.5207014,0.3734804,0.3617917,0.36333334,0.4121667,28.849627,28.592752,28.95317,28.580248
26,2010-01-26 17:00:00+00:00,3.0,26.4365,30.674002,23.024,30.688349,36.2196,27.175137,1264547831,1264589705,41875.7,37746.836,0.0,0.0,0.0,0.0,11.609651,18.72,121.19352,20.59,4.360882,32.833332,91.0,3.0,21.688581,22.774,20.374,4.360882,76.63111,95.260506,54.853977,0.0,1012.8792,1014.9,1010.4,1012.1866,1014.20905,1009.71814,121.19352,13.125,5.657823,7.2,1.609969,23.08561,23.968296,22.030205,1.9668288,0.370875,0.34475002,0.3635833,0.40458333,28.828453,28.526085,28.930258,28.580248
27,2010-01-27 17:00:00+00:00,51.0,26.301085,30.724,22.474,29.485868,35.164528,25.078163,1264634230,1264676130,41901.156,38508.168,0.2,0.2,0.0,1.0,11.440979,26.64,110.92164,20.33,4.4802966,61.083332,100.0,7.0,20.68025,22.324001,19.374,4.4802966,72.25226,85.26357,53.39849,0.0,1012.49164,1014.4,1010.3,1011.79865,1013.7104,1009.6178,110.92164,18.255,8.851193,12.24,6.519877,22.35453,23.82515,20.250376,2.0535927,0.3671567,0.31754166,0.3634583,0.39637497,28.703127,27.886497,28.89067,28.33233
28,2010-01-28 17:00:00+00:00,51.0,26.223999,30.324001,22.824001,29.866737,35.365524,26.203539,1264720627,1264762553,41927.246,38019.258,0.6,0.6,0.0,3.0,11.808878,21.599998,106.76757,18.4,4.0021806,53.875,92.0,2.0,21.428164,22.574001,20.424002,4.0021806,75.792786,87.97794,58.645267,0.0,1012.7583,1015.0,1010.9,1012.0651,1014.30646,1010.2161,106.76757,17.205002,7.960653,9.36,3.2599385,22.810163,24.33532,21.214384,1.7810352,0.3638196,0.29808328,0.36299995,0.3885417,28.647402,28.032335,28.838577,28.196915
29,2010-01-29 17:00:00+00:00,3.0,26.319832,30.824001,23.274,29.376497,35.804436,25.306076,1264807024,1264848976,41953.938,38758.453,0.0,0.0,0.0,0.0,13.698934,30.239998,118.08413,18.84,4.261108,23.375,92.0,1.0,20.751085,21.874,19.524,4.261108,72.43116,85.391335,54.099796,0.0,1012.19586,1013.9,1010.2,1011.50323,1013.2103,1009.5175,118.08413,20.64,9.609203,13.679999,2.8116899,22.405863,23.896175,20.668526,2.0399964,0.3610867,0.2802917,0.36299995,0.3814584,28.59619,27.886497,28.786493,28.180252
30,2010-01-30 17:00:00+00:00,2.0,26.157333,30.974,22.474,29.398134,36.09867,25.534496,1264893419,1264935399,41981.195,38495.28,0.0,0.0,0.0,0.0,11.27553,21.96,125.92591,19.75,4.376044,15.958333,66.0,1.0,20.673998,21.274,20.224,4.376044,73.0391,88.75659,53.766964,0.0,1012.8542,1015.2,1010.8,1012.1607,1014.5054,1010.1188,125.92591,17.984997,8.2000675,11.879999,4.73506,22.307281,23.99733,20.832712,2.070734,0.35791084,0.2577083,0.36287495,0.3742917,28.554314,27.980247,28.734415,28.128168
31,2010-01-31 17:00:00+00:00,3.0,26.690666,31.874,22.624,30.401003,36.070072,26.24733,1264979813,1265021821,42008.98,38984.656,0.0,0.0,0.0,0.0,10.931203,21.96,128.6251,20.97,4.5660167,21.208334,84.0,0.0,21.45942,22.824001,19.974,4.5660167,74.86206,92.950096,49.41175,0.0,1011.7708,1014.3,1009.7,1011.0794,1013.611,1009.0211,128.6251,17.864998,8.325029,10.08,5.1544156,23.016968,24.096827,21.626654,2.3865051,0.35442498,0.23387496,0.36241665,0.36720833,28.603712,28.532333,28.68859,28.3365
32,2010-02-01 17:00:00+00:00,2.0,26.796919,31.724,22.674002,30.67186,36.21819,26.582203,1265066207,1265108243,42037.258,38915.586,0.0,0.0,0.0,0.0,13.891522,28.8,134.93504,21.06,4.6413116,16.791666,62.0,0.0,22.13858,22.674002,21.274,4.6413116,77.34228,95.24831,54.14335,0.0,1010.8958,1013.0,1009.2,1010.20526,1012.30963,1008.5215,134.93504,20.189999,9.635617,8.64,5.3999996,23.492224,24.673359,22.086056,2.1387098,0.3511442,0.21191663,0.362,0.36033332,28.682611,28.79692,28.68859,28.624
33,2010-02-02 17:00:00+00:00,51.0,26.53025,30.724,23.674002,30.100266,35.48358,26.6249,1265152599,1265194664,42065.996,37647.523,0.2,0.2,0.0,1.0,14.182355,31.68,129.30652,19.12,4.2975445,25.458334,56.0,1.0,22.03025,22.774,20.924002,4.2975445,77.40801,93.00363,59.812794,0.0,1011.50824,1013.6,1009.9,1010.81665,1012.90894,1009.2162,129.30652,22.604998,10.750699,11.5199995,5.904439,23.320158,24.894783,21.80811,1.765605,0.34831956,0.1950833,0.36150002,0.35420838,28.747917,28.840666,28.724,28.799002
34,2010-02-03 17:00:00+00:00,1.0,26.249,31.424002,23.024,28.89768,34.827164,25.70858,1265238990,1265281085,42095.15,38868.277,0.0,0.0,0.0,0.0,17.418196,36.0,125.76736,23.0,5.1410947,9.666667,31.0,0.0,19.99275,21.624,16.874,5.1410947,71.03287,91.8362,42.6765,0.0,1011.82916,1013.5,1009.7,1011.13666,1012.80743,1009.02075,125.76736,22.034998,10.970882,12.24,6.4096174,21.982954,22.696936,21.315613,2.636774,0.34553877,0.17824996,0.36100003,0.34829172,28.717316,28.623999,28.732332,28.696915
35,2010-02-04 17:00:00+00:00,2.0,26.9115,33.124,21.924002,30.03026,37.24919,25.11165,1265325381,1265367505,42124.7,39080.047,0.0,0.0,0.0,0.0,15.30741,28.44,122.62824,23.08,5.3067055,10.75,62.0,0.0,20.676085,22.574001,18.724,5.3067055,71.82934,94.085266,42.7213,0.0,1011.67096,1013.7,1009.2,1010.98,1013.0095,1008.52496,122.62824,21.225,10.342942,9.72,6.12,22.629807,23.96918,20.819798,2.8986378,0.3426559,0.16020836,0.36050007,0.3422917,28.795229,29.371918,28.748999,28.761497
36,2010-02-05 17:00:00+00:00,3.0,26.815672,31.674002,23.924002,29.645536,35.787125,27.1467,1265411770,1265453924,42154.598,38912.43,0.0,0.0,0.0,0.0,14.973577,33.839996,135.1608,20.83,4.827052,28.666666,86.0,2.0,20.771917,22.424002,19.174002,4.827052,71.25441,87.78564,47.55289,0.0,1012.80414,1014.8,1010.8,1012.1123,1014.1109,1010.1188,135.1608,25.125,11.692695,14.4,8.654987,22.627909,23.527273,21.897945,2.4465208,0.33998,0.14662501,0.35970843,0.33679166,28.968672,29.71567,28.794825,29.315666
37,2010-02-06 17:00:00+00:00,3.0,27.13025,33.124,22.374,30.34172,36.943794,25.973883,1265498159,1265540343,42184.82,39220.74,0.0,0.0,0.0,0.0,16.199999,33.839996,126.61237,22.57,5.2652755,34.208332,92.0,0.0,21.348999,22.524,19.474,5.2652755,73.292946,94.37767,44.640495,0.0,1012.57935,1014.7,1010.2,1011.8882,1014.0139,1009.52136,126.61237,23.729998,11.595539,11.5199995,5.95906,23.110037,24.516863,21.673111,2.8020198,0.33798215,0.13870835,0.3591251,0.3319166,29.082418,30.159416,28.882334,29.409416
38,2010-02-07 17:00:00+00:00,2.0,27.196915,33.024,23.774,29.438337,36.4421,26.128479,1265584547,1265626761,42215.332,39146.77,0.0,0.0,0.0,0.0,20.018072,40.32,124.443504,22.77,5.656554,12.833333,60.0,0.0,20.134417,21.024,19.024,5.656554,67.02419,83.341545,43.651623,0.0,1011.7832,1013.7,1009.5,1011.09296,1013.0105,1008.81934,124.443504,29.385002,13.891553,20.880001,10.163227,22.324509,23.934755,21.201582,2.8362372,0.33613876,0.1325,0.3585416,0.32720834,29.226255,30.355253,28.957335,29.771917
39,2010-02-08 17:00:00+00:00,3.0,26.686506,32.474,22.374,28.802599,34.928425,24.759058,1265670934,1265713179,42246.098,39264.715,0.0,0.0,0.0,0.0,18.864824,39.6,124.10242,23.49,5.6315403,37.75,96.0,0.0,19.713583,21.074001,18.324001,5.6315403,67.90665,86.392265,43.096336,0.0,1011.6501,1013.4,1009.8,1010.9585,1012.7142,1009.11945,124.10242,27.659998,13.433364,16.199999,8.534353,21.923315,23.090994,20.456955,2.7772112,0.33459088,0.12870832,0.35799992,0.32295835,29.247728,29.959414,29.046911,29.699003
40,2010-02-09 17:00:00+00:00,3.0,26.907333,32.774,22.174002,29.10727,34.93731,25.409296,1265757320,1265799596,42277.09,39285.875,0.0,0.0,0.0,0.0,18.532133,38.88,123.67155,23.75,5.7280536,55.666668,88.0,1.0,19.73025,20.974,17.274,5.7280536,67.742455,91.785866,40.225822,0.0,1011.76245,1013.5,1009.6,1011.07153,1012.8141,1008.92334,123.67155,26.565,13.091351,12.959999,6.2145634,22.040495,22.95629,21.141434,2.9446714,0.3331317,0.12579167,0.35737494,0.31912497,29.333189,30.211496,29.134417,29.721916
41,2010-02-10 17:00:00+00:00,3.0,27.253166,34.073997,21.574001,30.329384,37.729927,24.592726,1265843705,1265886013,42308.27,39110.453,0.0,0.0,0.0,0.0,15.807239,32.399998,127.96453,23.97,5.617348,48.875,91.0,12.0,20.515665,22.324001,18.474,5.617348,70.01995,93.17791,39.768303,0.0,1012.40826,1014.7,1010.2,1011.7177,1014.0149,1009.5239,127.96453,21.195002,10.074762,10.440001,6.519877,22.634016,23.901194,20.725487,3.214904,0.3316129,0.123416685,0.35654163,0.3155417,29.46594,30.848999,29.194838,29.93442
42,2010-02-11 17:00:00+00:00,3.0,27.715668,33.924,23.174002,30.988455,37.43828,27.48154,1265930090,1265972428,42339.613,38931.87,0.0,0.0,0.0,0.0,15.617529,31.68,134.40453,23.75,5.6212296,52.166668,100.0,0.0,21.003164,22.624,18.174002,5.6212296,70.21062,94.98199,39.68649,0.0,1012.4834,1014.4,1010.2,1011.7937,1013.7147,1009.5243,134.40453,22.365,10.495625,11.159999,5.0911684,23.11776,23.959793,22.548891,3.1660109,0.3301129,0.121166654,0.35562494,0.3122916,29.706358,31.590666,29.30108,30.46775
43,2010-02-12 17:00:00+00:00,2.0,28.251083,34.274,24.224,30.772926,38.10072,27.155745,1266016474,1266058844,42371.09,39544.312,0.0,0.0,0.0,0.0,16.79314,34.2,117.592705,23.26,5.931527,19.291666,76.0,0.0,20.084414,22.124,17.524,5.931527,63.848553,83.96552,37.04754,0.0,1011.229,1014.0,1008.6,1010.54175,1013.3163,1007.92615,117.592705,26.565,12.331027,19.44,7.9932976,22.68495,23.589748,21.532188,3.3979318,0.32886955,0.11933335,0.355,0.309125,29.944939,32.11775,29.446917,30.928164
